Year ,District,PPM
2018,Thiruvallur,0.0
2018,Thiruvallur,8.5
2018,Thiruvallur,25.4
2018,Thiruvallur,0.0
2018,Thiruvallur,0.0
2018,Madurai,37.0
2018,Dindigul,12.7
2018,Dindigul,18.0
2018,Dindigul,39.1
2018,Tuticorin,11.6
2018,Tuticorin,34.9
2018,Tuticorin,33.9
2018,Tuticorin,36.0
2018,Tuticorin,34.9
2018,Trichy,29.6
2018,Villupuram,0.0
2018,Villupuram,14.8
2018,Tirunelveli,0.0
2018,Tirunelveli,0.0
2018,Tirunelveli,4.2
2018,Tirunelveli,7.4
2018,Tirunelveli,33.9
2018,Pudukottai,8.5
2018,Pudukottai,9.5
2018,Pudukottai,23.3
2018,Pudukottai,5.3
2018,Namakkal,26.5
2018,Namakkal,30.7
2018,Namakkal,45.5
2018,Namakkal,43.4
2018,Virudhunagar,27.5
2018,Virudhunagar,28.6
2018,Virudhunagar,22.2
2018,Virudhunagar,25.4
2018,Virudhunagar,21.2
2018,Tiruppur,0.0
2018,Tiruppur,27.5
2018,Virudhunagar,13.8
2018,Virudhunagar,44.4
2018,Virudhunagar,37.0
2018,Virudhunagar,0.0
2018,Vellore,29.6
2018,Vellore,31.7
2018,Vellore,46.6
2018,Vellore,11.6
2018,Vellore,31.7
2018,Vellore,0.0
2018,Tiruvarur,0.0
2018,Tiruvarur,30.7
2018,Tiruvarur,33.9
2018,Tiruvarur,36.0
2018,Tiruvarur,11.6
2018,Tiruvarur,7.4
2018,Tiruvarur,37.0
2018,Tiruvarur,5.3
2018,Tiruvarur,30.7
2018,Tiruvarur,29.6
2018,Tiruvarur,7.4
2018,Tiruvarur,5.3
2018,Tiruvarur,41.3
2018,Tiruvarur,36.0
2018,Tiruvarur,40.2
2018,Tiruvarur,34.9
2018,Tiruvarur,0.0
2018,Tiruvarur,48.7
2018,Tiruvarur,11.6
2018,Tiruvarur,15.9
2018,Tiruvarur,30.7
2018,Tiruvarur,30.7
2018,Tiruvarur,40.2
2018,Tiruvarur,42.3
2018,Tiruvarur,6.3
2018,Tiruvarur,39.1
2018,Tiruvarur,0.0
2018,Tiruvarur,40.2
2018,Tiruvarur,10.6
2018,Tiruvarur,18.0
2018,Tiruvarur,6.3
2018,Tiruvarur,38.1
2018,Tiruvarur,32.8
2018,Tiruvarur,27.5
2018,Tiruvarur,24.3
2018,Tiruvarur,0.0
2018,Tiruvarur,11.6
2018,Krishnagiri,13.8
2018,Krishnagiri,23.3
2018,Krishnagiri,18.0
2018,Krishnagiri,27.5
2018,Krishnagiri,19.0
2018,Krishnagiri,12.7
2018,Krishnagiri,9.5
2018,Krishnagiri,31.7
2018,Krishnagiri,16.9
2018,Krishnagiri,33.9
2018,Krishnagiri,27.5
2018,Krishnagiri,0.0
2018,Krishnagiri,0.0
2018,Krishnagiri,12.7
2018,Krishnagiri,13.8
2018,Krishnagiri,23.3
2018,Krishnagiri,6.3
2018,Krishnagiri,34.9
2018,Krishnagiri,39.1
2018,Krishnagiri,42.3
2018,Krishnagiri,29.6
2018,Krishnagiri,3.2
2018,Krishnagiri,37.0
2018,Krishnagiri,0.0
2018,Krishnagiri,10.6
2018,Krishnagiri,34.9
2018,Krishnagiri,41.3
2018,Krishnagiri,0.0
2018,Krishnagiri,33.9
2018,Krishnagiri,0.0
2018,Krishnagiri,29.6
2018,Krishnagiri,31.7
2018,Krishnagiri,49.7
2018,Krishnagiri,0.0
2018,Krishnagiri,44.4
2018,Krishnagiri,54.0
2018,Krishnagiri,23.3
2018,Krishnagiri,30.7
2018,Krishnagiri,49.7
2018,Kanchipuram,36.0
2018,Kanchipuram,24.3
2018,Kanchipuram,26.5
2018,Kanchipuram,38.1
2018,Kanchipuram,30.7
2018,Kanchipuram,0.0
2018,Kanchipuram,29.6
2018,Kanchipuram,43.4
2018,Kanchipuram,51.8
2018,Kanchipuram,30.7
2018,Kanchipuram,45.5
2018,Kanchipuram,26.5
2018,Kanchipuram,0.0
2018,Kanchipuram,22.2
2018,Kanchipuram,25.4
2018,Kanchipuram,20.1
2018,Kanchipuram,30.7
2018,Kanchipuram,29.6
2018,Kanchipuram,30.7
2018,Kanchipuram,27.5
2018,Vellore,0.0
2018,Vellore,0.0
2018,Vellore,0.0
2018,Vellore,0.0
2018,Salem,40.2
2018,Salem,40.2
2018,Salem,41.3
2018,Salem,41.3
2018,Coimbatore,45.5
2018,Coimbatore,20.1
2018,Coimbatore,46.6
2018,Coimbatore,22.2
2018,Villupuram,4.8
2018,Villupuram,29.1
2018,Villupuram,33.9
2018,Villupuram,34.9
2018,Villupuram,36.0
2018,Villupuram,0.0
2018,Villupuram,28.6
2018,Villupuram,8.5
2018,Tiruvannamalai,27.5
2018,Tiruvannamalai,31.7
2018,Tiruvannamalai,27.5
2018,Tiruvannamalai,28.6
2018,Thanjavur,5.3
2018,Thanjavur,29.6
2018,Thanjavur,30.7
2018,Thanjavur,22.2
2018,Thanjavur,22.2
2018,Tiruvannamalai,26.5
2018,Tiruvannamalai,38.1
2018,Tiruvannamalai,37.0
2018,Tiruvannamalai,21.2
2018,Villupuram,0.0
2018,Villupuram,0.0
2018,Villupuram,20.1
2018,Villupuram,30.7
2018,Villupuram,32.8
2018,Villupuram,34.8
2018,Villupuram,38.1
2018,Villupuram,9.5
2018,Villupuram,5.3
2018,Villupuram,38.1
2018,Dindigul,15.9
2018,Dindigul,31.7
2018,Dindigul,12.7
2018,Dindigul,0.0
2018,Dindigul,12.7
2018,Kaniyakumari,29.6
2018,Kaniyakumari,5.3
2018,Kaniyakumari,25.4
2018,Kaniyakumari,51.8
2018,Dindigul,25.4
2018,Dindigul,25.4
2018,Dindigul,0.0
2018,Dindigul,18.0
2018,Dindigul,0.0
2018,Dindigul,0.0
2018,Tuticorin,27.5
2018,Tuticorin,22.2
2018,Tuticorin,20.1
2018,Tuticorin,5.3
2018,Tuticorin,23.3
2018,Tuticorin,29.6
2018,Tuticorin,30.7
2018,Tuticorin,27.5
2018,Villupuram,5.3
2018,Villupuram,11.6
2018,Villupuram,34.9
2018,Villupuram,26.5
2018,Kaniyakumari,3.2
2018,Kaniyakumari,0.0
2018,Kaniyakumari,48.7
2018,Kaniyakumari,46.6
2018,Kaniyakumari,15.9
2018,Villupuram,26.5
2018,Villupuram,25.4
2018,Villupuram,32.8
2018,Coimbatore,26.5
2018,Coimbatore,27.5
2018,Coimbatore,24.3
2018,Coimbatore,39.1
2018,Villupuram,12.7
2018,Villupuram,0.0
2018,Villupuram,0.0
2018,Villupuram,0.0
2018,Ramanathapuram,28.6
2018,Ramanathapuram,50.8
2018,Ramanathapuram,50.8
2018,Ramanathapuram,49.7
2018,Madurai,10.6
2018,Madurai,29.6
2018,Villupuram,11.6
2018,Villupuram,21.2
2018,Villupuram,33.9
2018,Villupuram,67.7
2018,Villupuram,44.4
2018,Karur,40.2
2018,Karur,42.3
2018,Karur,15.9
2018,Karur,15.9
2018,Dindigul,60.3
2018,Dindigul,28.6
2018,Dindigul,44.4
2018,Dindigul,27.5
2018,Dindigul,13.8
2018,Pudukottai,21.2
2018,Pudukottai,58.2
2018,Tiruvannamalai,40.2
2018,Tiruvannamalai,5.3
2018,Tiruvannamalai,3.2
2018,Tiruvannamalai,0.0
2018,Tiruvannamalai,32.8
2018,Kanchipuram,14.8
2018,Kanchipuram,19.0
2018,Kanchipuram,22.2
2018,Kanchipuram,64.5
2018,Vellore,31.7
2018,Vellore,38.1
2018,Vellore,39.1
2018,Vellore,66.7
2018,Tiruvannamalai,29.6
2018,Tiruvannamalai,20.1
2018,Tiruvannamalai,26.5
2018,Tiruvannamalai,36.0
2018,Erode,0.0
2018,Erode,2.1
2018,Erode,29.6
2018,Erode,0.0
2018,Erode,41.3
2018,Erode,24.3
2018,Karur,22.2
2018,Karur,64.5
2018,Karur,30.7
2018,Karur,37.0
2018,Karur,39.1
2018,Dindigul,33.9
2018,Dindigul,0.0
2018,Dindigul,26.5
2018,Dindigul,45.5
2018,Erode,33.9
2018,Erode,13.8
2018,Erode,0.0
2018,Erode,5.3
2018,Trichy,30.7
2018,Trichy,47.1
2018,Trichy,31.7
2018,Trichy,43.4
2018,Coimbatore,50.8
2018,Coimbatore,47.6
2018,Coimbatore,19.0
2018,Coimbatore,38.1
2018,Coimbatore,0.0
2018,Coimbatore,11.6
2018,Erode,77.2
2018,Erode,74.1
2018,Erode,31.7
2018,Erode,37.0
2018,Kanchipuram,29.6
2018,Kanchipuram,0.0
2018,Kanchipuram,28.6
2018,Kanchipuram,7.4
2018,Karur,42.3
2018,Karur,47.6
2018,Karur,27.5
2018,Karur,5.3
2018,Pudukottai,10.6
2018,Pudukottai,52.9
2018,Pudukottai,25.4
2018,Pudukottai,11.6
2018,Sivaganga,6.3
2018,Sivaganga,30.7
2018,Sivaganga,33.9
2018,Sivaganga,0.0
2018,Sivaganga,0.0
2018,Sivaganga,25.4
2018,Karur,0.0
2018,Karur,0.0
2018,Karur,37.0
2018,Karur,7.4
2018,Pudukottai,39.1
2018,Pudukottai,23.3
2018,Karur,42.3
2018,Karur,12.7
2018,Karur,23.3
2018,Karur,31.7
2018,Karur,38.1
2018,Karur,0.0
2018,Cuddalore,65.6
2018,Cuddalore,8.5
2018,Cuddalore,8.5
2018,Cuddalore,8.5
2018,Madurai,13.8
2018,Madurai,0.0
2018,Madurai,26.5
2018,Nagapattinam,42.3
2018,Nagapattinam,0.0
2018,Tirunelveli,31.7
2018,Tirunelveli,0.0
2018,Thanjavur,0.0
2018,Thanjavur,0.0
2018,Thanjavur,0.0
2018,Thanjavur,13.8
2018,Madurai,4.2
2018,Madurai,15.9
2018,Madurai,37.0
2018,Madurai,6.3
2018,Erode,0.0
2018,Erode,0.0
2018,Erode,7.4
2018,Erode,11.6
2018,Erode,9.5
2018,Erode,34.9
2018,Erode,0.0
2018,Erode,48.7
2018,Erode,11.6
2018,Vellore,36.0
2018,Vellore,22.2
2018,Vellore,0.0
2018,Kaniyakumari,27.5
2018,Kaniyakumari,26.5
2018,Kaniyakumari,10.6
2018,Kaniyakumari,0.0
2018,Tiruppur,29.6
2018,Tiruppur,0.0
2018,Tiruppur,0.0
2018,Tiruppur,29.6
2018,Tiruppur,27.5
2018,Trichy,59.2
2018,Trichy,32.8
2018,Trichy,20.1
2018,Trichy,32.8
2018,Thanjavur,14.8
2018,Thanjavur,10.6
2018,Thanjavur,29.6
2018,Thanjavur,33.9
2018,Pudukottai,47.6
2018,Pudukottai,34.9
2018,Pudukottai,0.0
2018,Pudukottai,31.7
2018,Thanjavur,32.8
2018,Thanjavur,36.0
2018,Thanjavur,32.8
2018,Thanjavur,56.1
2018,Thanjavur,38.1
2018,Thanjavur,21.2
2018,Tiruppur,22.2
2018,Tiruppur,34.9
2018,Tiruppur,7.4
2018,Tiruppur,30.7
2018,Trichy,12.2
2018,Trichy,16.4
2018,Trichy,34.9
2018,Trichy,34.9
2018,Villupuram,20.1
2018,Villupuram,24.3
2018,Villupuram,0.0
2018,Villupuram,21.2
2018,Villupuram,0.0
2018,Nagapattinam,27.5
2018,Nagapattinam,32.8
2018,Nagapattinam,27.5
2018,Villupuram,0.0
2018,Villupuram,0.0
2018,Villupuram,0.0
2018,Villupuram,40.2
2018,Villupuram,57.1
2018,Villupuram,13.8
2018,Villupuram,27.5
2018,Villupuram,23.3
2018,Villupuram,20.1
2018,Salem,32.8
2018,Salem,31.7
2018,Salem,30.7
2018,Salem,23.3
2018,Salem,39.1
2018,Thiruvallur,16.9
2018,Thiruvallur,19.0
2018,Thiruvallur,23.3
2018,Trichy,5.3
2018,Trichy,31.7
2018,Trichy,20.1
2018,Trichy,5.3
2018,Thanjavur,27.5
2018,Thanjavur,32.8
2018,Thanjavur,4.2
2018,Thanjavur,33.9
2018,Thanjavur,10.6
2018,Madurai,36.0
2018,Madurai,0.0
2018,Madurai,42.3
2018,Madurai,63.5
2018,Madurai,65.6
2018,Virudhunagar,23.3
2018,Virudhunagar,20.1
2018,Virudhunagar,37.0
2018,Virudhunagar,39.1
2018,Nagapattinam,26.5
2018,Nagapattinam,19.0
2018,Pudukottai,5.3
2018,Pudukottai,5.3
2018,Pudukottai,38.1
2018,Pudukottai,0.0
2018,Karur,21.2
2018,Karur,44.4
2018,Thanjavur,0.0
2018,Thanjavur,29.6
2018,Thanjavur,0.0
2018,Thanjavur,43.4
2018,Trichy,25.4
2018,Trichy,18.0
2018,Trichy,0.0
2018,Trichy,0.0
2018,Villupuram,0.0
2018,Villupuram,0.0
2018,Villupuram,0.0
2018,Villupuram,30.7
2018,Namakkal,21.2
2018,Namakkal,48.7
2018,Namakkal,30.7
2018,Namakkal,31.7
2018,Namakkal,36.0
2018,Erode,18.5
2018,Erode,14.8
2018,Erode,34.9
2018,Erode,19.0
2018,Erode,29.6
2018,Erode,44.4
2018,Nagapattinam,5.3
2018,Nagapattinam,28.6
2018,Nagapattinam,26.5
2018,Nagapattinam,8.5
2018,Namakkal,40.2
2018,Namakkal,23.3
2018,Namakkal,18.0
2018,Namakkal,18.0
2018,Namakkal,7.4
2018,Namakkal,18.0
2018,Cuddalore,7.4
2018,Cuddalore,24.3
2018,Cuddalore,10.6
2018,Cuddalore,33.9
2018,Namakkal,5.3
2018,Namakkal,6.3
2018,Namakkal,25.4
2018,Namakkal,4.2
2018,Ramanathapuram,10.6
2018,Ramanathapuram,0.0
2018,Ramanathapuram,7.4
2018,Ramanathapuram,0.0
2018,Ramanathapuram,0.0
2018,Ramanathapuram,0.0
2018,Ramanathapuram,0.0
2018,Ramanathapuram,0.0
2018,Tuticorin,27.5
2018,Tuticorin,8.5
2018,Tuticorin,7.4
2018,Tuticorin,25.4
2018,Tuticorin,6.3
2018,Coimbatore,31.7
2018,Coimbatore,24.3
2018,Kaniyakumari,41.3
2018,Kaniyakumari,43.4
2018,Kaniyakumari,29.6
2018,Kaniyakumari,0.0
2018,Kaniyakumari,0.0
2018,Dindigul,27.5
2018,Dindigul,34.9
2018,Dindigul,38.1
2018,Dindigul,22.2
2018,Dindigul,5.3
2018,Dindigul,39.1
2018,Tiruppur,30.7
2018,Tiruppur,30.7
2018,Tiruppur,26.5
2018,Tiruppur,38.1
2018,Tiruppur,24.3
2018,Vellore,29.6
2018,Vellore,25.4
2018,Vellore,32.8
2018,Vellore,22.2
2018,Vellore,31.7
2018,Thanjavur,15.9
2018,Thanjavur,34.9
2018,Thanjavur,22.2
2018,Thanjavur,30.7
2018,Madurai,5.3
2018,Madurai,39.1
2018,Madurai,6.3
2018,Madurai,22.2
2018,Virudhunagar,23.3
2018,Virudhunagar,5.3
2018,Virudhunagar,19.0
2018,Virudhunagar,0.0
2018,Trichy,40.2
2018,Trichy,31.7
2018,Trichy,12.7
2018,Trichy,30.7
2018,Trichy,24.3
2018,Trichy,7.4
2018,Trichy,68.8
2018,Trichy,51.8
2018,Nagapattinam,43.4
2018,Nagapattinam,22.2
2018,Nagapattinam,32.8
2018,Nagapattinam,12.7
2018,Cuddalore,28.6
2018,Cuddalore,33.9
2018,Sivaganga,0.0
2018,Ramanathapuram,29.6
2018,Ramanathapuram,47.6
2018,Ramanathapuram,50.8
2018,Ramanathapuram,25.4
2018,Ramanathapuram,50.8
2018,Madurai,26.5
2018,Madurai,42.3
2018,Madurai,31.7
2018,Madurai,31.7
2018,Tiruppur,28.6
2018,Tiruppur,32.8
2018,Tiruppur,27.5
2018,Tiruppur,25.4
2018,Erode,22.2
2018,Erode,39.1
2018,Erode,27.5
2018,Erode,9.5
2018,Erode,38.1
2018,Tiruvannamalai,32.8
2018,Tiruvannamalai,36.0
2018,Tiruvannamalai,16.9
2018,Tiruvannamalai,24.3
2018,Nagapattinam,22.2
2018,Nagapattinam,4.2
2018,Perambalur,40.2
2018,Perambalur,9.5
2018,Perambalur,6.3
2018,Perambalur,25.4
2018,Tirunelveli,27.5
2018,Tirunelveli,0.0
2018,Tirunelveli,8.5
2018,Villupuram,7.4
2018,Villupuram,6.3
2018,Villupuram,6.3
2018,Villupuram,5.3
2018,Villupuram,4.2
2018,Villupuram,39.1
2018,Villupuram,4.2
2018,Villupuram,23.3
2018,Virudhunagar,36.0
2018,Virudhunagar,11.6
2018,Virudhunagar,27.5
2018,Virudhunagar,31.7
2018,Virudhunagar,0.0
2018,Kanchipuram,24.3
2018,Kanchipuram,32.8
2018,Kanchipuram,31.7
2018,Vellore,51.8
2018,Vellore,0.0
2018,Vellore,15.9
2018,Vellore,0.0
2018,Vellore,0.0
2018,Virudhunagar,74.1
2018,Virudhunagar,13.8
2018,Virudhunagar,0.0
2018,Virudhunagar,29.6
2018,Virudhunagar,45.5
2018,Tiruppur,14.8
2018,Tiruppur,15.9
2018,Tiruppur,0.0
2018,Tiruppur,22.2
2018,Namakkal,0.0
2018,Namakkal,58.2
2018,Namakkal,19.0
2018,Namakkal,13.8
2018,Namakkal,29.6
2018,Kaniyakumari,36.0
2018,Kaniyakumari,24.3
2018,Kaniyakumari,22.2
2018,Kaniyakumari,15.3
2018,Kaniyakumari,47.6
2018,Kaniyakumari,33.9
2018,Tirunelveli,27.5
2018,Tirunelveli,33.9
2018,Tirunelveli,30.7
2018,Tirunelveli,25.4
2018,Tirunelveli,30.7
2018,Tirunelveli,29.6
2018,Perambalur,42.3
2018,Perambalur,29.6
2018,Perambalur,34.9
2018,Perambalur,25.4
2018,Thanjavur,31.7
2018,Thanjavur,14.8
2018,Thanjavur,11.6
2018,Thanjavur,33.9
2018,Virudhunagar,46.6
2018,Virudhunagar,37.0
2018,Virudhunagar,20.1
2018,Virudhunagar,22.2
2018,Virudhunagar,18.0
2018,Virudhunagar,21.2
2018,Virudhunagar,0.0
2018,Virudhunagar,0.0
2018,Virudhunagar,46.6
2018,Virudhunagar,44.4
2018,Cuddalore,0.0
2018,Cuddalore,30.7
2018,Cuddalore,37.0
2018,Cuddalore,21.2
2018,Dindigul,33.9
2018,Dindigul,2.1
2018,Dindigul,4.2
2018,Dindigul,0.0
2018,Dindigul,0.0
2018,Dindigul,30.7
2018,Dindigul,32.8
2018,Dindigul,0.0
2018,Dindigul,32.8
2018,Villupuram,31.7
2018,Villupuram,38.1
2018,Villupuram,0.0
2018,Villupuram,0.0
2018,Villupuram,37.0
2018,Villupuram,0.0
2018,Nagapattinam,13.8
2018,Nagapattinam,44.4
2018,Nagapattinam,26.5
2018,Nagapattinam,7.4
2018,Dindigul,30.7
2018,Dindigul,2.1
2018,Dindigul,0.0
2018,Dindigul,38.1
2018,Dindigul,28.6
2018,Karur,0.0
2018,Karur,37.0
2018,Karur,30.7
2018,Karur,0.0
2018,Tirunelveli,16.9
2018,Tirunelveli,49.7
2018,Tirunelveli,27.5
2018,Tirunelveli,45.5
2018,Nagapattinam,24.3
2018,Nagapattinam,27.5
2018,Namakkal,34.9
2018,Namakkal,33.9
2018,Namakkal,87.8
2018,Namakkal,26.5
2018,Pudukottai,24.3
2018,Pudukottai,33.9
2018,Pudukottai,34.9
2018,Pudukottai,65.6
2018,Kaniyakumari,0.0
2018,Kaniyakumari,21.2
2018,Kaniyakumari,29.6
2018,Kaniyakumari,5.3
2018,Erode,32.8
2018,Erode,9.5
2018,Erode,23.3
2018,Erode,61.4
2018,Erode,8.5
2018,Nagapattinam,0.0
2018,Nagapattinam,22.2
2018,Nagapattinam,28.6
2018,Nagapattinam,3.2
2018,Cuddalore,52.9
2018,Cuddalore,0.0
2018,Cuddalore,45.5
2018,Cuddalore,0.0
2018,Cuddalore,0.0
2018,Cuddalore,0.0
2018,Kaniyakumari,48.7
2018,Kaniyakumari,44.4
2018,Kaniyakumari,55.0
2018,Kaniyakumari,55.0
2018,Trichy,0.0
2018,Trichy,21.2
2018,Trichy,14.8
2018,Trichy,41.3
2018,Trichy,34.9
2018,Trichy,14.8
2018,Trichy,9.5
2018,Trichy,12.7
2018,Trichy,11.6
2018,Trichy,9.5
2018,Madurai,64.5
2018,Madurai,0.0
2018,Madurai,0.0
2018,Madurai,26.5
2018,Trichy,0.0
2018,Trichy,3.2
2018,Trichy,10.6
2018,Trichy,32.8
2018,Dindigul,46.6
2018,Dindigul,36.0
2018,Dindigul,34.9
2018,Dindigul,36.0
2018,Thanjavur,25.4
2018,Thanjavur,24.3
2018,Thanjavur,7.4
2018,Thanjavur,55.0
2018,Namakkal,47.6
2018,Namakkal,11.6
2018,Namakkal,40.2
2018,Namakkal,24.3
2018,Vellore,0.0
2018,Vellore,40.2
2018,Vellore,22.2
2018,Vellore,25.4
2018,Trichy,16.9
2018,Trichy,22.2
2018,Trichy,15.9
2018,Trichy,34.9
2018,Trichy,30.7
2018,Trichy,29.6
2018,Trichy,32.8
2018,Trichy,15.9
2018,Dindigul,34.9
2018,Dindigul,36.0
2018,Dindigul,0.0
2018,Dindigul,22.2
2018,Tirunelveli,29.6
2018,Tirunelveli,0.0
2018,Tirunelveli,34.9
2018,Tirunelveli,27.5
2018,Tirunelveli,0.0
2018,Namakkal,43.4
2018,Namakkal,39.1
2018,Namakkal,46.6
2018,Namakkal,13.8
2018,Madurai,49.7
2018,Madurai,0.0
2018,Madurai,14.8
2018,Madurai,0.0
2018,Ramanathapuram,40.2
2018,Ramanathapuram,29.6
2018,Ramanathapuram,21.2
2018,Ramanathapuram,29.6
2018,Ramanathapuram,29.6
2018,Ramanathapuram,47.6
2018,Ramanathapuram,29.6
2018,Ramanathapuram,20.1
2018,Tiruppur,12.7
2018,Tiruppur,12.7
2018,Tiruppur,27.5
2018,Tuticorin,0.0
2018,Tuticorin,4.2
2018,Tuticorin,21.2
2018,Tuticorin,22.2
2018,Erode,32.8
2018,Erode,34.9
2018,Erode,32.8
2018,Erode,10.6
2018,Nagapattinam,27.5
2018,Nagapattinam,15.9
2018,Nagapattinam,14.8
2018,Nagapattinam,23.3
2018,Erode,0.0
2018,Erode,29.6
2018,Erode,30.7
2018,Vellore,29.6
2018,Vellore,0.0
2018,Vellore,30.7
2018,Vellore,15.9
2018,Vellore,10.6
2018,Vellore,31.7
2018,Vellore,29.6
2018,Vellore,11.6
2018,Vellore,8.5
2018,Vellore,25.4
2018,Vellore,38.1
2018,Vellore,42.3
2018,Vellore,0.0
2018,Vellore,0.0
2018,Vellore,0.0
2018,Vellore,15.9
2018,Vellore,58.2
2018,Vellore,0.0
2018,Vellore,57.1
2018,Vellore,5.3
2018,Vellore,25.4
2018,Vellore,24.3
2018,Vellore,28.6
2018,Vellore,33.9
2018,Vellore,37.0
2018,Vellore,34.9
2018,Vellore,28.6
2018,Vellore,37.0
2018,Vellore,39.1
2018,Vellore,22.2
2018,Vellore,36.0
2018,Vellore,36.0
2018,Vellore,0.0
2018,Vellore,31.7
2018,Vellore,31.7
2018,Vellore,30.7
2018,Vellore,0.0
2018,Vellore,25.4
2018,Vellore,28.6
2018,Vellore,0.0
2018,Sivaganga,15.9
2018,Sivaganga,32.8
2018,Sivaganga,52.9
2018,Sivaganga,34.9
2018,Madurai,29.6
2018,Madurai,0.0
2018,Coimbatore,0.0
2018,Coimbatore,79.4
2018,Coimbatore,20.1
2018,Coimbatore,37.0
2018,Coimbatore,0.0
2018,Coimbatore,28.6
2018,Coimbatore,23.3
2018,Coimbatore,26.5
2018,Coimbatore,26.5
2018,Coimbatore,25.4
2018,Cuddalore,43.4
2018,Cuddalore,37.0
2018,Cuddalore,56.1
2018,Cuddalore,10.6
2018,Cuddalore,12.7
2018,Cuddalore,22.2
2018,Cuddalore,66.7
2018,Cuddalore,0.0
2018,Cuddalore,15.9
2018,Cuddalore,3.2
2018,Cuddalore,14.8
2018,Cuddalore,13.8
2018,Cuddalore,34.9
2018,Cuddalore,38.1
2018,Cuddalore,38.1
2018,Cuddalore,34.9
2018,Cuddalore,44.4
2018,Cuddalore,33.9
2018,Cuddalore,0.0
2018,Cuddalore,0.0
2018,Cuddalore,31.7
2018,Cuddalore,0.0
2018,Cuddalore,0.0
2018,Cuddalore,0.0
2018,Cuddalore,0.0
2018,Cuddalore,31.7
2018,Cuddalore,31.7
2018,Cuddalore,0.0
2018,Cuddalore,24.3
2018,Dindigul,26.5
2018,Dindigul,26.5
2018,Dindigul,27.5
2018,Dindigul,22.2
2018,Dindigul,24.3
2018,Dindigul,26.5
2018,Dindigul,7.4
2018,Dindigul,25.4
2018,Dindigul,5.3
2018,Dindigul,0.0
2018,Dindigul,13.8
2018,Dindigul,27.5
2018,Dindigul,11.6
2018,Dindigul,0.0
2018,Dindigul,0.0
2018,Dindigul,39.1
2018,Dindigul,9.5
2018,Dindigul,33.9
2018,Dindigul,26.5
2018,Dindigul,0.0
2018,Dindigul,0.0
2018,Dindigul,11.6
2018,Dindigul,0.0
2018,Dindigul,23.3
2018,Dindigul,0.0
2018,Dindigul,25.4
2018,Dindigul,7.4
2018,Dindigul,19.0
2018,Dindigul,23.3
2018,Dindigul,43.4
2018,Dindigul,38.1
2018,Dindigul,22.2
2018,Dindigul,4.2
2018,Dindigul,31.7
2018,Dindigul,28.6
2018,Dindigul,0.0
2018,Dindigul,0.0
2018,Dindigul,0.0
2018,Dindigul,21.2
2018,Dindigul,68.8
2018,Dindigul,28.6
2018,Dindigul,28.6
2018,Dindigul,28.6
2018,Dindigul,40.2
2018,Dindigul,40.2
2018,Dindigul,31.7
2018,Dindigul,13.8
2018,Dindigul,20.1
2018,Dindigul,6.3
2018,Erode,27.5
2018,Erode,30.7
2018,Erode,0.0
2018,Erode,40.2
2018,Erode,34.9
2018,Erode,34.9
2018,Erode,23.3
2018,Erode,23.3
2018,Erode,21.2
2018,Erode,16.9
2018,Erode,0.0
2018,Erode,34.9
2018,Erode,27.5
2018,Erode,20.1
2018,Erode,0.0
2018,Erode,29.6
2018,Erode,0.0
2018,Erode,27.5
2018,Erode,20.1
2018,Erode,19.0
2018,Erode,9.5
2018,Erode,0.0
2018,Erode,0.0
2018,Erode,0.0
2018,Erode,23.3
2018,Erode,36.0
2018,Erode,28.6
2018,Erode,34.9
2018,Erode,30.7
2018,Erode,44.4
2018,Erode,34.9
2018,Erode,29.6
2018,Erode,12.7
2018,Erode,18.0
2018,Erode,18.0
2018,Erode,34.9
2018,Erode,36.0
2018,Erode,18.0
2018,Erode,34.9
2018,Erode,0.0
2018,Erode,0.0
2018,Erode,6.3
2018,Erode,6.3
2018,Erode,34.9
2018,Erode,24.3
2018,Erode,32.8
2018,Erode,21.2
2018,Kanchipuram,38.1
2018,Kanchipuram,29.6
2018,Kanchipuram,22.2
2018,Kanchipuram,31.7
2018,Kanchipuram,24.3
2018,Kanchipuram,32.8
2018,Kanchipuram,21.2
2018,Kanchipuram,34.9
2018,Kanchipuram,32.8
2018,Kanchipuram,0.0
2018,Kanchipuram,30.7
2018,Kanchipuram,24.3
2018,Kanchipuram,26.5
2018,Kanchipuram,13.8
2018,Kanchipuram,62.4
2018,Kanchipuram,61.4
2018,Kanchipuram,0.0
2018,Kanchipuram,40.2
2018,Kanchipuram,23.3
2018,Kanchipuram,0.0
2018,Kanchipuram,37.0
2018,Kanchipuram,34.9
2018,Kanchipuram,13.8
2018,Kanchipuram,39.1
2018,Kanchipuram,41.3
2018,Kanchipuram,8.5
2018,Kanchipuram,34.9
2018,Kanchipuram,33.9
2018,Kanchipuram,40.2
2018,Kanchipuram,32.8
2018,Kanchipuram,32.8
2018,Kanchipuram,44.4
2018,Kanchipuram,32.8
2018,Kanchipuram,40.2
2018,Kanchipuram,43.4
2018,Kanchipuram,37.0
2018,Kanchipuram,18.0
2018,Kanchipuram,38.1
2018,Kanchipuram,42.3
2018,Kanchipuram,23.3
2018,Kanchipuram,38.1
2018,Kanchipuram,32.8
2018,Kanchipuram,30.7
2018,Kanchipuram,34.9
2018,Kanchipuram,36.0
2018,Kaniyakumari,6.3
2018,Kaniyakumari,27.5
2018,Kaniyakumari,26.5
2018,Kaniyakumari,32.8
2018,Kaniyakumari,40.2
